,UnixTime,YEAR,MO,DY,date,week,ALLSKY_KT,Radiation,ALLSKY_SFC_PAR_TOT,CLRSKY_SFC_PAR_TOT,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,ALLSKY_SFC_UV_INDEX,WS2M,T2M,TS,QV2M,RH2M,PRECTOTCORR,PRESSION,SPEED,WIND,CLRSKY_SFC_SW_DWN,WS50M,WD50M,DayLengthinsec
122,988848000.0,2001.0,5.0,3.0,03/05/2001,18.0,0.18,398.4,42.07,137.08,6.02,0.14,0.71,5.04,21.91,22.37,13.12,76.25,7.77,94.46,7.24,162.06,7.24,9.66,163.0,124140.0
123,988934400.0,2001.0,5.0,4.0,04/05/2001,18.0,0.25,392.88,57.3,132.68,8.04,0.21,1.05,4.51,20.74,20.73,13.37,83.44,22.78,94.32,6.63,181.25,7.04,9.26,182.19,124080.0
124,989020800.0,2001.0,5.0,5.0,05/05/2001,18.0,0.34,381.84,76.16,143.36,10.45,0.25,1.27,2.84,20.41,20.62,12.82,82.0,4.78,94.25,4.24,187.75,7.57,6.63,188.69,124020.0
125,989107200.0,2001.0,5.0,6.0,06/05/2001,19.0,0.62,371.52,128.33,144.7,16.82,0.42,2.14,3.81,22.97,23.32,10.86,65.5,0.89,94.31,5.59,207.06,7.79,8.06,207.44,123900.0
126,989193600.0,2001.0,5.0,7.0,07/05/2001,19.0,0.42,380.9,91.64,142.55,12.5,0.31,1.58,2.5,22.93,24.07,12.76,71.62,0.86,94.99,3.61,126.12,7.62,5.21,128.0,123840.0
127,989280000.0,2001.0,5.0,8.0,08/05/2001,19.0,0.63,368.58,134.05,149.73,17.88,0.44,2.22,2.16,21.65,22.74,11.78,71.44,0.18,95.29,3.11,115.31,7.91,4.55,116.25,123720.0
128,989366400.0,2001.0,5.0,9.0,09/05/2001,19.0,0.68,353.88,142.2,149.24,18.68,0.45,2.27,2.99,21.63,22.27,11.35,69.62,0.01,94.98,4.34,182.19,7.92,6.3,182.75,123600.0
129,989452800.0,2001.0,5.0,10.0,10/05/2001,19.0,0.7,354.92,145.66,151.04,19.34,0.46,2.32,4.4,22.63,23.47,10.38,61.56,0.0,94.61,6.34,182.38,8.06,8.7,183.06,123480.0
130,989539200.0,2001.0,5.0,11.0,11/05/2001,19.0,0.54,378.55,115.73,147.27,15.45,0.37,1.84,3.41,22.34,23.18,11.84,69.0,0.95,94.79,4.95,166.56,7.86,7.05,167.25,123480.0
131,989625600.0,2001.0,5.0,12.0,12/05/2001,19.0,0.49,380.8,106.96,144.73,14.37,0.34,1.68,2.03,21.72,22.55,11.35,69.31,2.43,95.23,3.02,139.0,7.63,4.68,138.25,123360.0
132,989712000.0,2001.0,5.0,13.0,13/05/2001,20.0,0.59,372.06,126.08,142.22,16.26,0.38,1.86,2.45,22.02,23.46,11.47,68.81,0.42,95.21,3.6,169.44,7.52,5.37,170.0,123240.0
133,989798400.0,2001.0,5.0,14.0,14/05/2001,20.0,0.71,357.05,150.5,150.99,19.7,0.47,2.34,3.98,23.4,24.46,10.8,60.19,0.07,94.95,5.72,180.62,7.98,7.96,181.31,123240.0
134,989884800.0,2001.0,5.0,15.0,15/05/2001,20.0,0.72,368.98,153.76,153.95,20.28,0.5,2.52,4.42,25.48,26.38,11.17,55.62,0.0,94.33,6.34,195.31,8.07,8.62,197.12,123120.0
135,989971200.0,2001.0,5.0,16.0,16/05/2001,20.0,0.73,374.69,153.95,154.75,20.34,0.5,2.54,4.47,27.4,27.93,9.77,46.56,0.0,93.75,6.48,205.31,8.2,9.02,206.81,123000.0
136,990057600.0,2001.0,5.0,17.0,17/05/2001,20.0,0.72,381.88,151.3,151.88,19.77,0.48,2.41,4.04,28.7,29.62,11.29,49.5,0.01,93.78,5.82,198.62,8.06,8.12,199.81,123000.0
137,990144000.0,2001.0,5.0,18.0,18/05/2001,20.0,0.65,396.29,138.95,148.9,18.14,0.46,2.31,2.24,27.3,29.27,12.08,55.75,0.02,94.08,3.24,169.0,7.88,4.81,183.56,122880.0
138,990230400.0,2001.0,5.0,19.0,19/05/2001,20.0,0.29,395.13,66.83,143.68,9.12,0.23,1.13,2.67,26.22,27.08,12.45,58.25,0.04,94.19,3.89,189.69,7.62,5.72,190.94,122820.0
139,990316800.0,2001.0,5.0,20.0,20/05/2001,21.0,0.59,388.88,127.42,152.8,17.22,0.45,2.33,4.66,27.76,28.4,7.51,34.25,0.0,93.64,6.81,242.31,8.09,9.94,243.0,122760.0
140,990403200.0,2001.0,5.0,21.0,21/05/2001,21.0,0.58,345.48,125.38,157.66,16.98,0.42,2.1,5.24,18.3,19.68,5.25,39.06,0.0,94.52,7.59,56.19,8.38,10.45,55.75,122640.0
141,990489600.0,2001.0,5.0,22.0,22/05/2001,21.0,0.78,304.48,160.65,160.8,21.34,0.52,2.59,1.57,20.18,22.12,4.27,30.88,0.0,94.95,2.45,154.5,8.8,3.96,170.62,122580.0
142,990576000.0,2001.0,5.0,23.0,23/05/2001,21.0,0.77,330.72,160.23,160.58,21.31,0.5,2.52,3.64,24.49,25.64,5.98,32.5,0.0,94.42,5.31,204.75,8.67,7.83,205.31,122520.0
143,990662400.0,2001.0,5.0,24.0,24/05/2001,21.0,0.69,368.36,148.36,155.85,19.73,0.48,2.44,3.51,23.76,25.44,7.32,40.31,0.46,94.44,5.0,119.81,8.25,6.77,119.75,122460.0
144,990748800.0,2001.0,5.0,25.0,25/05/2001,21.0,0.61,376.4,133.0,149.36,17.74,0.45,2.23,3.35,23.4,25.15,8.12,45.81,1.05,94.69,4.73,110.38,7.94,6.26,113.19,122400.0
145,990835200.0,2001.0,5.0,26.0,26/05/2001,21.0,0.61,391.54,132.59,152.88,17.81,0.45,2.32,3.65,25.41,26.45,11.84,58.81,5.73,94.35,5.19,163.81,8.09,7.09,165.94,122340.0
146,990921600.0,2001.0,5.0,27.0,27/05/2001,22.0,0.72,388.99,154.93,155.84,20.48,0.51,2.55,4.14,28.83,30.01,11.96,51.44,0.57,93.88,5.91,176.62,8.23,8.14,178.12,122280.0
147,991008000.0,2001.0,5.0,28.0,28/05/2001,22.0,0.49,411.05,109.18,152.12,14.87,0.39,1.95,3.88,28.36,30.07,12.27,51.88,0.04,93.91,5.48,158.0,8.0,7.23,159.81,122220.0
148,991094400.0,2001.0,5.0,29.0,29/05/2001,22.0,0.47,408.87,105.02,150.7,14.2,0.37,1.86,5.27,27.26,28.28,12.63,55.94,2.35,94.17,7.54,165.06,7.95,9.9,166.5,122160.0
149,991180800.0,2001.0,5.0,30.0,30/05/2001,22.0,0.66,391.65,145.3,156.4,19.48,0.51,2.57,3.7,28.17,29.19,12.88,56.0,7.85,94.26,5.33,187.12,8.19,7.55,188.44,122100.0
150,991267200.0,2001.0,5.0,31.0,31/05/2001,22.0,0.67,383.09,147.63,154.52,19.57,0.48,2.41,2.56,25.02,26.37,11.35,57.06,3.69,94.54,3.7,92.31,8.12,5.41,91.31,122100.0
151,991353600.0,2001.0,6.0,1.0,01/06/2001,22.0,0.33,396.51,73.55,152.29,9.95,0.22,1.09,3.74,25.99,27.12,12.02,56.06,3.35,94.3,5.35,152.06,8.03,7.41,153.5,121980.0
152,991440000.0,2001.0,6.0,2.0,02/06/2001,22.0,0.66,396.38,146.05,155.3,19.38,0.5,-999.0,4.16,28.71,30.01,13.55,55.88,0.1,93.87,5.93,166.75,8.16,7.95,168.06,121980.0
153,991526400.0,2001.0,6.0,3.0,03/06/2001,23.0,0.71,385.25,155.3,155.67,20.5,0.5,2.54,5.58,29.76,30.69,12.08,48.12,0.43,93.56,8.02,184.62,8.2,10.64,186.12,121920.0
154,991612800.0,2001.0,6.0,4.0,04/06/2001,23.0,0.71,380.53,153.84,153.91,20.2,0.5,2.55,6.14,29.12,30.36,13.55,53.81,0.32,93.69,8.77,177.94,8.1,11.23,179.25,121920.0
155,991699200.0,2001.0,6.0,5.0,05/06/2001,23.0,0.69,394.87,150.57,155.66,19.98,0.5,2.52,4.54,27.65,29.15,13.31,57.69,0.01,94.08,6.41,154.44,8.14,8.19,155.31,121860.0
156,991785600.0,2001.0,6.0,6.0,06/06/2001,23.0,0.64,393.41,142.93,157.1,19.23,0.49,2.51,2.52,27.41,29.3,12.94,57.62,0.0,94.29,3.55,94.56,8.15,4.88,94.06,121800.0
157,991872000.0,2001.0,6.0,7.0,07/06/2001,23.0,0.58,398.4,129.73,154.97,17.26,0.44,2.22,3.61,27.62,29.2,12.88,55.94,0.39,94.5,5.16,46.19,8.08,7.07,46.06,121740.0
158,991958400.0,2001.0,6.0,8.0,08/06/2001,23.0,0.55,403.52,124.92,157.55,16.92,0.47,2.4,4.11,27.28,28.99,12.57,56.38,0.0,94.54,5.82,46.75,8.2,7.8,46.94,121740.0
159,992044800.0,2001.0,6.0,9.0,09/06/2001,23.0,0.65,394.04,142.16,152.37,18.59,0.49,2.54,2.63,27.43,29.47,12.27,54.38,0.0,94.56,3.74,64.88,8.01,5.31,64.69,121680.0
160,992131200.0,2001.0,6.0,10.0,10/06/2001,24.0,0.73,385.36,159.42,159.73,21.12,0.56,2.92,2.58,28.78,31.0,10.74,46.56,0.0,94.38,3.68,143.06,8.4,5.36,142.31,121680.0
161,992217600.0,2001.0,6.0,11.0,11/06/2001,24.0,0.73,389.7,158.59,158.82,20.97,0.55,2.84,3.99,30.06,31.74,11.6,45.5,0.3,94.17,5.66,164.81,8.33,7.63,165.88,121680.0
162,992304000.0,2001.0,6.0,12.0,12/06/2001,24.0,0.72,398.32,158.16,158.95,20.95,0.55,2.86,5.24,31.37,32.66,12.21,42.38,0.42,93.77,7.48,174.88,8.34,9.86,176.06,121620.0
163,992390400.0,2001.0,6.0,13.0,13/06/2001,24.0,0.66,411.3,145.53,154.56,19.38,0.53,2.77,6.22,31.62,32.69,13.31,46.38,0.59,93.58,8.91,186.38,8.03,11.59,187.62,121620.0
164,992476800.0,2001.0,6.0,14.0,14/06/2001,24.0,0.56,419.44,125.01,147.09,16.3,0.43,2.19,3.88,30.3,31.69,11.78,46.06,2.33,93.92,5.6,198.06,7.79,7.63,198.25,121620.0
165,992563200.0,2001.0,6.0,15.0,15/06/2001,24.0,0.68,390.82,150.01,155.71,19.87,0.52,2.7,3.43,26.36,27.62,13.06,60.62,0.41,94.83,4.87,116.56,8.15,6.54,117.5,121560.0
166,992649600.0,2001.0,6.0,16.0,16/06/2001,24.0,0.73,381.97,159.24,160.35,21.09,0.56,2.91,4.0,28.92,30.64,11.78,48.81,0.0,95.12,5.66,164.81,8.42,7.67,165.38,121620.0
167,992736000.0,2001.0,6.0,17.0,17/06/2001,25.0,0.69,389.93,152.66,160.8,20.38,0.53,2.72,3.66,28.65,30.5,11.54,47.88,0.02,95.12,5.16,161.0,8.42,6.95,161.31,121620.0
168,992822400.0,2001.0,6.0,18.0,18/06/2001,25.0,0.7,384.09,154.59,158.14,20.43,0.54,2.75,3.87,27.9,29.32,11.72,50.06,0.0,94.8,5.46,162.94,8.28,7.26,164.12,121560.0
169,992908800.0,2001.0,6.0,19.0,19/06/2001,25.0,0.72,378.9,156.31,158.85,20.64,0.55,2.81,3.98,27.75,29.59,10.31,43.88,0.0,94.81,5.61,143.38,8.38,7.41,144.19,121560.0
170,992995200.0,2001.0,6.0,20.0,20/06/2001,25.0,0.7,386.16,155.16,161.81,20.73,0.55,2.81,3.45,27.94,30.05,10.31,44.75,0.08,95.01,4.86,156.62,8.48,6.67,157.38,121560.0
171,993081600.0,2001.0,6.0,21.0,21/06/2001,25.0,0.64,406.22,142.39,158.7,19.07,0.51,2.57,3.13,28.41,30.46,10.93,45.69,1.4,94.99,4.44,136.94,8.31,6.16,136.88,121560.0
172,993168000.0,2001.0,6.0,22.0,22/06/2001,25.0,0.66,397.68,146.07,158.53,19.51,0.51,2.57,2.58,26.82,28.92,8.85,42.62,0.09,94.95,3.65,76.38,8.26,5.31,75.88,121560.0
173,993254400.0,2001.0,6.0,23.0,23/06/2001,25.0,0.45,406.99,102.3,156.94,14.16,0.38,1.92,2.87,25.22,26.0,12.02,56.88,4.83,94.85,4.09,142.06,8.16,5.7,143.94,121560.0
174,993340800.0,2001.0,6.0,24.0,24/06/2001,26.0,0.71,385.15,157.14,158.55,20.88,0.54,2.76,3.82,28.73,30.51,12.21,50.19,0.07,94.8,5.35,153.31,8.25,6.98,154.38,121560.0
175,993427200.0,2001.0,6.0,25.0,25/06/2001,26.0,0.7,390.38,153.95,158.72,20.46,0.52,2.66,3.73,28.34,30.44,12.39,52.06,0.08,94.85,5.21,156.56,8.35,6.91,157.44,121620.0
176,993513600.0,2001.0,6.0,26.0,26/06/2001,26.0,0.7,390.51,154.16,159.45,20.48,0.52,2.63,3.72,28.94,30.95,11.84,47.88,0.0,94.94,5.2,161.31,8.36,6.98,162.12,121620.0
177,993600000.0,2001.0,6.0,27.0,27/06/2001,26.0,0.72,386.38,157.1,161.76,20.98,0.52,2.62,4.05,30.3,32.0,9.58,36.88,0.0,95.09,5.73,181.25,8.5,7.86,181.94,121620.0
178,993686400.0,2001.0,6.0,28.0,28/06/2001,26.0,0.73,381.14,159.48,161.76,21.25,0.54,2.76,4.29,30.29,32.01,9.89,37.56,0.26,94.86,6.06,190.19,8.51,8.3,190.88,121680.0
179,993772800.0,2001.0,6.0,29.0,29/06/2001,26.0,0.7,395.31,153.04,157.66,19.95,0.5,2.53,3.85,30.38,32.25,11.17,41.81,0.35,94.53,5.41,174.0,8.27,7.34,174.94,121680.0
180,993859200.0,2001.0,6.0,30.0,30/06/2001,26.0,0.52,405.41,115.47,157.65,15.45,0.39,1.97,2.65,29.73,31.62,12.08,45.31,0.67,94.48,3.8,184.88,8.17,5.49,184.69,121680.0
181,993945600.0,2001.0,7.0,1.0,01/07/2001,27.0,0.52,410.08,117.18,157.47,15.7,0.4,2.02,3.3,29.1,30.97,13.12,50.88,4.51,94.62,4.64,127.25,8.15,6.21,127.12,121740.0
182,994032000.0,2001.0,7.0,2.0,02/07/2001,27.0,0.48,414.25,107.27,155.35,14.66,0.39,1.97,3.12,25.62,27.3,13.31,63.06,2.46,94.97,4.39,142.75,8.06,5.96,142.75,121740.0
183,994118400.0,2001.0,7.0,3.0,03/07/2001,27.0,0.69,396.28,151.82,159.68,19.95,0.52,2.64,2.72,27.61,29.94,11.23,49.56,0.01,95.13,3.81,182.88,8.27,5.28,182.38,121800.0
184,994204800.0,2001.0,7.0,4.0,04/07/2001,27.0,0.68,401.49,150.78,158.83,19.8,0.52,2.62,2.84,29.49,31.94,11.54,46.31,0.02,95.08,3.98,187.88,8.2,5.59,187.62,121800.0
185,994291200.0,2001.0,7.0,5.0,05/07/2001,27.0,0.62,409.01,137.99,155.85,18.17,0.48,2.45,3.13,30.22,32.55,12.57,46.88,0.0,94.89,4.37,194.31,8.08,5.98,194.62,121860.0
186,994377600.0,2001.0,7.0,6.0,06/07/2001,27.0,0.7,408.25,153.17,157.1,19.96,0.52,2.7,3.64,30.87,32.98,12.7,44.81,0.0,94.8,5.09,180.81,8.17,6.89,181.0,121920.0
187,994464000.0,2001.0,7.0,7.0,07/07/2001,27.0,0.71,399.27,155.38,156.41,20.38,0.54,2.75,4.09,30.98,32.97,12.27,44.0,0.0,94.78,5.73,175.88,8.2,7.62,176.12,121980.0
188,994550400.0,2001.0,7.0,8.0,08/07/2001,28.0,0.72,394.97,156.84,157.05,20.63,0.53,2.72,3.93,30.65,32.66,11.47,42.81,0.0,94.73,5.5,173.62,8.23,7.37,174.06,121980.0
189,994636800.0,2001.0,7.0,9.0,09/07/2001,28.0,0.73,400.62,157.72,158.3,20.78,0.52,2.62,3.34,31.29,33.5,11.29,40.0,0.0,94.6,4.7,175.31,8.29,6.62,175.62,122040.0
190,994723200.0,2001.0,7.0,10.0,10/07/2001,28.0,0.72,407.93,156.21,157.84,20.62,0.52,2.63,2.87,31.65,34.01,10.44,35.88,0.0,94.45,4.07,174.69,8.23,6.07,174.56,122040.0
191,994809600.0,2001.0,7.0,11.0,11/07/2001,28.0,0.72,412.91,156.49,156.82,20.61,0.53,2.7,3.02,32.5,34.94,10.44,34.62,0.0,94.37,4.24,166.19,8.16,6.05,165.56,122160.0
192,994896000.0,2001.0,7.0,12.0,12/07/2001,28.0,0.72,409.88,156.91,157.36,20.57,0.52,-999.0,3.03,32.63,34.93,10.01,33.12,0.0,94.5,4.27,171.62,8.17,6.23,171.69,122160.0
193,994982400.0,2001.0,7.0,13.0,13/07/2001,28.0,0.72,411.55,155.28,155.37,20.34,0.5,2.55,2.95,33.31,35.75,9.77,31.25,0.0,94.6,4.17,175.44,8.13,6.08,174.69,122220.0
194,995068800.0,2001.0,7.0,14.0,14/07/2001,28.0,0.54,433.78,120.64,153.29,16.24,0.41,2.09,2.09,31.31,33.44,11.78,40.25,0.05,94.53,2.96,160.88,7.91,4.08,174.12,122280.0
195,995155200.0,2001.0,7.0,15.0,15/07/2001,29.0,0.68,424.12,148.63,151.2,19.55,0.5,2.56,3.27,33.69,35.75,11.11,35.44,0.0,94.17,4.62,170.88,7.86,6.34,172.31,122340.0
196,995241600.0,2001.0,7.0,16.0,16/07/2001,29.0,0.7,423.62,151.23,152.02,19.83,0.51,2.6,4.52,33.44,35.51,11.84,36.88,0.0,94.33,6.31,171.81,7.88,8.2,172.5,122400.0
197,995328000.0,2001.0,7.0,17.0,17/07/2001,29.0,0.68,417.91,148.52,154.2,19.62,0.51,2.6,3.96,32.28,34.5,13.06,42.69,0.0,94.56,5.5,170.62,7.99,7.23,171.19,122460.0
198,995414400.0,2001.0,7.0,18.0,18/07/2001,29.0,0.7,411.24,153.32,153.68,20.14,0.52,2.7,3.94,32.3,34.43,13.18,43.38,0.09,94.56,5.47,165.44,7.95,7.2,166.19,122580.0
199,995500800.0,2001.0,7.0,19.0,19/07/2001,29.0,0.67,417.55,145.66,153.42,19.25,0.5,2.56,3.51,31.9,34.35,13.24,44.0,0.13,94.57,4.85,158.0,7.93,6.35,158.94,122580.0
200,995587200.0,2001.0,7.0,20.0,20/07/2001,29.0,0.67,420.98,145.98,154.64,19.34,0.51,2.59,3.49,31.8,33.98,13.06,43.75,0.0,94.55,4.85,161.88,7.97,6.41,162.69,122700.0
201,995673600.0,2001.0,7.0,21.0,21/07/2001,29.0,0.7,416.49,152.55,153.79,20.12,0.53,2.73,3.23,33.04,35.49,11.23,35.44,0.0,94.34,4.5,172.75,7.97,6.27,173.56,122760.0
202,995760000.0,2001.0,7.0,22.0,22/07/2001,30.0,0.7,401.48,151.34,155.47,19.88,0.52,-999.0,3.53,33.37,35.61,9.22,28.75,0.0,94.24,4.95,172.06,8.06,6.95,172.38,122820.0
203,995846400.0,2001.0,7.0,23.0,23/07/2001,30.0,0.73,397.66,153.68,153.73,20.2,0.51,2.61,3.59,32.86,35.08,9.83,31.56,0.0,94.25,5.02,161.38,8.1,6.98,161.69,122880.0
204,995932800.0,2001.0,7.0,24.0,24/07/2001,30.0,0.64,423.09,136.8,146.56,17.81,0.45,2.27,3.23,32.65,35.35,11.84,37.75,0.02,94.31,4.48,150.94,7.66,6.1,150.31,122940.0
205,996019200.0,2001.0,7.0,25.0,25/07/2001,30.0,0.66,423.61,139.45,145.43,18.17,0.46,2.33,3.34,32.52,35.27,11.9,38.31,0.0,94.28,4.62,152.0,7.61,6.15,151.56,123060.0
206,996105600.0,2001.0,7.0,26.0,26/07/2001,30.0,0.59,419.98,128.25,143.29,16.7,0.42,2.12,3.26,32.26,34.94,12.51,40.69,0.07,94.43,4.49,155.0,7.46,5.98,155.0,123120.0
207,996192000.0,2001.0,7.0,27.0,27/07/2001,30.0,0.64,416.84,138.09,145.24,18.08,0.46,2.35,3.4,31.52,33.42,13.43,45.12,0.81,94.63,4.7,159.69,7.53,6.16,160.38,123180.0
208,996278400.0,2001.0,7.0,28.0,28/07/2001,30.0,0.63,422.72,136.78,150.33,18.14,0.47,2.38,2.98,29.37,30.33,14.47,54.06,0.46,94.82,4.2,191.0,7.71,5.87,191.38,123300.0
209,996364800.0,2001.0,7.0,29.0,29/07/2001,31.0,0.68,421.84,145.19,149.45,19.13,0.49,2.51,3.71,32.36,33.99,12.94,42.12,0.03,94.62,5.2,181.38,7.68,7.11,182.19,123360.0
210,996451200.0,2001.0,7.0,30.0,30/07/2001,31.0,0.69,416.76,146.68,148.23,19.24,0.5,2.54,3.98,31.28,32.58,13.0,43.81,0.31,94.56,5.59,171.56,7.66,7.54,172.44,123420.0
211,996537600.0,2001.0,7.0,31.0,31/07/2001,31.0,0.72,405.16,152.16,152.5,20.08,0.52,-999.0,4.45,30.96,32.83,11.66,42.56,0.01,94.75,6.22,170.62,7.92,8.3,171.31,123540.0
212,996624000.0,2001.0,8.0,1.0,01/08/2001,31.0,0.66,428.06,140.96,152.37,18.84,0.52,-999.0,3.31,31.8,34.16,12.15,41.44,0.02,95.02,4.61,156.88,7.85,6.46,157.44,123660.0
213,996710400.0,2001.0,8.0,2.0,02/08/2001,31.0,0.59,421.84,125.34,144.3,16.41,0.42,2.12,3.19,31.02,33.34,11.47,39.81,0.05,95.13,4.44,128.88,7.54,6.21,128.19,123660.0
214,996796800.0,2001.0,8.0,3.0,03/08/2001,31.0,0.65,398.37,131.98,138.76,16.84,0.42,2.16,2.55,29.94,32.52,10.5,39.69,0.0,94.94,3.58,129.81,7.46,5.25,129.12,123780.0
215,996883200.0,2001.0,8.0,4.0,04/08/2001,31.0,0.62,406.26,128.62,143.41,16.77,0.41,2.1,2.4,30.48,33.14,9.7,35.94,0.0,94.69,3.42,148.75,7.61,5.32,147.94,123900.0
216,996969600.0,2001.0,8.0,5.0,05/08/2001,32.0,0.63,411.98,129.99,140.56,16.78,0.41,2.11,2.04,31.8,34.4,9.58,32.69,0.0,94.78,2.95,140.81,7.45,4.64,139.38,123960.0
217,997056000.0,2001.0,8.0,6.0,06/08/2001,32.0,0.67,401.49,137.12,142.57,17.74,0.44,2.21,3.15,32.76,34.83,9.83,31.94,0.0,94.86,4.43,93.62,7.56,6.23,92.31,124080.0
218,997142400.0,2001.0,8.0,7.0,07/08/2001,32.0,0.57,405.68,113.52,129.01,14.3,0.34,1.74,2.45,30.05,32.48,11.41,42.75,0.93,94.89,3.43,113.0,7.02,4.91,113.0,124200.0
219,997228800.0,2001.0,8.0,8.0,08/08/2001,32.0,0.68,412.02,141.37,147.2,18.65,0.47,2.38,3.41,30.5,32.32,12.63,45.38,0.79,94.73,4.73,172.25,7.61,6.37,173.62,124260.0
220,997315200.0,2001.0,8.0,9.0,09/08/2001,32.0,0.7,411.04,144.13,147.42,18.98,0.48,2.44,3.7,31.4,33.08,11.72,40.94,0.59,94.61,5.2,183.38,7.66,7.3,184.0,124380.0
221,997401600.0,2001.0,8.0,10.0,10/08/2001,32.0,0.7,410.12,143.82,148.3,18.99,0.49,2.52,2.51,31.0,32.94,12.21,43.25,1.09,94.77,3.55,166.12,7.69,5.41,167.12,124500.0
222,997488000.0,2001.0,8.0,11.0,11/08/2001,32.0,0.71,407.6,146.13,148.85,19.34,0.51,2.59,2.8,31.29,33.16,12.15,41.88,0.4,94.73,3.94,169.62,7.72,5.81,169.81,124560.0
223,997574400.0,2001.0,8.0,12.0,12/08/2001,33.0,0.69,416.81,140.97,145.96,18.52,0.47,-999.0,2.87,31.87,34.04,11.84,39.62,1.4,94.89,4.05,162.0,7.56,5.98,162.31,124680.0
224,997660800.0,2001.0,8.0,13.0,13/08/2001,33.0,0.59,431.48,122.87,142.84,16.35,0.42,2.14,2.72,29.48,31.11,13.85,52.19,3.31,95.03,3.84,147.0,7.37,5.38,160.81,124740.0
225,997747200.0,2001.0,8.0,14.0,14/08/2001,33.0,0.36,434.05,75.89,137.06,10.24,0.27,1.36,2.49,26.72,27.15,16.36,70.62,5.61,94.78,3.54,122.75,7.09,5.05,123.31,124860.0
226,997833600.0,2001.0,8.0,15.0,15/08/2001,33.0,0.69,429.27,140.12,142.5,18.38,0.47,2.4,2.87,30.24,31.14,14.47,54.19,5.38,94.38,4.08,229.44,7.33,5.72,230.06,124980.0
227,997920000.0,2001.0,8.0,16.0,16/08/2001,33.0,0.35,427.05,75.37,137.33,10.57,0.28,1.42,1.05,25.83,26.48,16.05,73.62,10.79,94.84,1.53,172.56,7.01,2.27,170.56,125040.0
228,998006400.0,2001.0,8.0,17.0,17/08/2001,33.0,0.46,420.18,96.8,140.8,13.25,0.35,1.75,1.17,25.3,25.87,16.17,76.62,5.36,95.01,1.7,176.38,7.19,2.7,177.94,125160.0
229,998092800.0,2001.0,8.0,18.0,18/08/2001,33.0,0.52,411.58,106.23,142.13,14.48,0.38,1.91,1.73,26.6,26.57,15.08,67.0,4.43,94.82,2.64,224.44,7.29,3.95,224.81,125280.0
230,998179200.0,2001.0,8.0,19.0,19/08/2001,34.0,0.71,401.09,141.02,143.27,18.48,0.48,2.42,1.73,28.37,29.76,11.96,50.44,0.27,94.66,2.7,184.56,7.45,4.48,183.12,125340.0
231,998265600.0,2001.0,8.0,20.0,20/08/2001,34.0,0.72,394.89,141.98,144.65,18.71,0.48,2.42,3.2,28.62,30.06,12.39,50.62,0.07,94.74,4.55,180.69,7.52,6.72,180.69,125460.0
232,998352000.0,2001.0,8.0,21.0,21/08/2001,34.0,0.66,400.63,131.15,139.04,17.13,0.45,2.22,4.45,29.44,30.66,13.49,51.25,0.18,94.68,6.26,184.62,7.25,8.52,185.19,125580.0
233,998438400.0,2001.0,8.0,22.0,22/08/2001,34.0,0.68,408.45,134.53,138.55,17.62,0.46,2.34,3.95,29.04,29.89,14.22,55.44,1.42,94.72,5.61,183.19,7.17,7.9,183.69,125700.0
234,998524800.0,2001.0,8.0,23.0,23/08/2001,34.0,0.67,409.77,134.07,140.76,17.73,0.46,2.34,4.15,29.2,29.87,13.79,52.69,0.09,94.67,5.89,177.12,7.21,8.19,177.75,125820.0
235,998611200.0,2001.0,8.0,24.0,24/08/2001,34.0,0.7,400.89,138.07,139.66,18.07,0.46,2.37,3.75,29.65,31.1,12.15,45.81,0.47,94.54,5.29,180.31,7.26,7.54,180.88,125940.0
236,998697600.0,2001.0,8.0,25.0,25/08/2001,34.0,0.69,407.22,133.56,140.07,17.57,0.45,2.32,3.34,29.49,30.71,13.92,52.94,2.75,94.53,4.74,167.75,7.28,6.97,168.12,126000.0
237,998784000.0,2001.0,8.0,26.0,26/08/2001,35.0,0.33,420.1,67.99,133.53,9.48,0.26,1.29,1.58,25.65,26.4,15.5,71.81,7.13,94.77,2.27,174.31,6.87,3.69,189.19,126120.0
238,998870400.0,2001.0,8.0,27.0,27/08/2001,35.0,0.42,408.22,84.39,130.38,11.49,0.3,1.54,1.9,24.3,24.98,15.2,76.69,7.93,94.66,2.72,124.88,6.71,3.84,127.0,126240.0
239,998956800.0,2001.0,8.0,28.0,28/08/2001,35.0,0.3,408.09,63.36,133.02,8.96,0.24,1.22,2.41,24.06,25.05,14.89,76.5,8.0,94.61,3.4,174.75,6.84,4.53,175.12,126360.0
240,999043200.0,2001.0,8.0,29.0,29/08/2001,35.0,0.33,414.34,67.28,126.74,9.34,0.24,1.23,2.8,22.98,23.67,14.65,79.38,2.19,94.48,3.95,129.0,6.61,5.43,129.44,126480.0
241,999129600.0,2001.0,8.0,30.0,30/08/2001,35.0,0.5,413.06,98.29,131.29,13.32,0.35,1.79,1.87,24.88,25.98,15.32,75.12,3.78,94.22,2.58,227.06,6.75,3.43,225.94,126540.0
242,999216000.0,2001.0,8.0,31.0,31/08/2001,35.0,0.45,412.98,89.04,129.3,12.04,0.31,1.58,2.51,23.65,24.37,15.38,80.38,4.29,94.36,3.57,138.62,6.68,4.92,138.56,126660.0
243,999302400.0,2001.0,9.0,1.0,01/09/2001,35.0,0.46,409.09,90.12,135.16,12.44,0.32,1.62,2.65,24.83,26.12,13.85,69.62,0.33,94.42,3.86,132.94,6.95,5.48,132.62,126780.0
